217-427	GEORGIA2010_00256	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-428	GEORGIA2010_00257	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-429	GEORGIA2010_00258	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-430	GEORGIA2010_00259	2009/11/25	31675	juvenile	\N	\N	normal	live	\N	\N	10	cloacal swab
217-431	GEORGIA2010_00260	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-432	GEORGIA2010_00261	2009/11/25	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-433	GEORGIA2010_00262	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-434	GEORGIA2010_00263	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-435	GEORGIA2010_00264	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-436	GEORGIA2010_00265	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-437	GEORGIA2010_00266	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-438	GEORGIA2010_00267	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-439	GEORGIA2010_00268	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-440	GEORGIA2010_00269	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-441	GEORGIA2010_00270	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-442	GEORGIA2010_00271	2009/11/25	3228	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-443	GEORGIA2010_00272	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-444	GEORGIA2010_00273	2009/11/25	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-445	GEORGIA2010_00274	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-446	GEORGIA2010_00275	2009/11/25	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-447	GEORGIA2010_00276	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-448	GEORGIA2010_00277	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-449	GEORGIA2010_00278	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-450	GEORGIA2010_00279	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-451	GEORGIA2010_00280	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-452	GEORGIA2010_00281	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-453	GEORGIA2010_00282	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-454	GEORGIA2010_00283	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-455	GEORGIA2010_00284	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-456	GEORGIA2010_00285	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-457	GEORGIA2010_00286	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-458	GEORGIA2010_00287	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-459	GEORGIA2010_00288	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-460	GEORGIA2010_00289	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-461	GEORGIA2010_00290	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-462	GEORGIA2010_00291	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-463	GEORGIA2010_00292	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-464	GEORGIA2010_00293	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-465	GEORGIA2010_00294	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-466	GEORGIA2010_00295	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-467	GEORGIA2010_00296	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-468	GEORGIA2010_00297	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-469	GEORGIA2010_00298	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-470	GEORGIA2010_00299	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-471	GEORGIA2010_00300	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-472	GEORGIA2010_00301	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-473	GEORGIA2010_00302	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-474	GEORGIA2010_00303	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-475	GEORGIA2010_00304	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-476	GEORGIA2010_00305	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-477	GEORGIA2010_00306	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-478	GEORGIA2010_00307	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-479	GEORGIA2010_00308	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-480	GEORGIA2010_00309	2009/12/02	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-500	GEORGIA2010_00310	2009/12/15	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-501	GEORGIA2010_00311	2009/12/15	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-502	GEORGIA2010_00312	2009/12/15	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-503	GEORGIA2010_00313	2009/12/15	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-504	GEORGIA2010_00314	2009/12/15	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-505	GEORGIA2010_00315	2009/12/15	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-506	GEORGIA2010_00316	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-507	GEORGIA2010_00317	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-508	GEORGIA2010_00318	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-509	GEORGIA2010_00319	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-510	GEORGIA2010_00320	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-511	GEORGIA2010_00321	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-512	GEORGIA2010_00322	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-513	GEORGIA2010_00323	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-514	GEORGIA2010_00324	2010/01/11	31675	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-515	GEORGIA2010_00325	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-516	GEORGIA2010_00326	2010/01/11	31641	adult	\N	\N	normal	live	\N	\N	10	cloacal swab
217-517	GEORGIA2010_00327	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-518	GEORGIA2010_00328	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-519	GEORGIA2010_00329	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-520	GEORGIA2010_00330	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-521	GEORGIA2010_00331	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-522	GEORGIA2010_00332	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-523	GEORGIA2010_00333	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-524	GEORGIA2010_00334	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-525	GEORGIA2010_00335	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-526	GEORGIA2010_00336	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-558	GEORGIA2010_00337	2010/01/16	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-561	GEORGIA2010_00338	2010/01/16	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-566	GEORGIA2010_00339	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-567	GEORGIA2010_00340	2010-01-21	435	adult	F	\N	normal	live	\N	\N	5	tracheal/op swab
217-568	GEORGIA2010_00341	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-569	GEORGIA2010_00342	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-570	GEORGIA2010_00343	2010/01/21	435	adult	F	\N	normal	live	\N	\N	5	cloacal swab
217-571	GEORGIA2010_00344	2010/01/21	435	adult	F	\N	normal	live	\N	\N	5	tracheal/op swab
217-572	GEORGIA2010_00345	2010/01/21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-573	GEORGIA2010_00346	2010/01/21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-574	GEORGIA2010_00347	2010-01-21	435	adult	F	\N	normal	live	\N	\N	5	cloacal swab
217-575	GEORGIA2010_00348	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-576	GEORGIA2010_00349	2010-02-21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-577	GEORGIA2010_00350	2010/01/21	2944	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-578	GEORGIA2010_00351	2010-01-21	2944	adult	\N	\N	normal	live	\N	\N	5	tracheal/op swab
217-579	GEORGIA2010_00352	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-580	GEORGIA2010_00353	2010-01-21	435	adult	F	\N	normal	live	\N	\N	5	tracheal/op swab
217-581	GEORGIA2010_00354	2010-01-21	435	adult	F	\N	normal	live	\N	\N	5	cloacal swab
217-582	GEORGIA2010_00355	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-583	GEORGIA2010_00356	2010-01-21	2944	adult	\N	\N	normal	live	\N	\N	5	cloacal swab
217-584	GEORGIA2010_00357	2010-01-21	378	adult	F	\N	normal	live	\N	\N	5	tracheal/op swab
217-585	GEORGIA2010_00358	2010-02-21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-586	GEORGIA2010_00359	\N	435	adult	F	\N	normal	live	\N	\N	2	tracheal/op swab
217-587	GEORGIA2010_00360	\N	435	adult	M	\N	normal	live	\N	\N	2	tracheal/op swab
217-588	GEORGIA2010_00361	\N	435	adult	M	\N	normal	live	\N	\N	2	cloacal swab
217-589	GEORGIA2010_00362	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-590	GEORGIA2010_00363	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-591	GEORGIA2010_00364	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-592	GEORGIA2010_00365	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-593	GEORGIA2010_00366	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-595	GEORGIA2010_00367	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-596	GEORGIA2010_00368	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-597	GEORGIA2010_00369	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-598	GEORGIA2010_00370	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-599	GEORGIA2010_00371	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-600	GEORGIA2010_00372	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-601	GEORGIA2010_00373	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-604	GEORGIA2010_00374	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-605	GEORGIA2010_00375	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-606	GEORGIA2010_00376	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-607	GEORGIA2010_00377	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-609	GEORGIA2010_00378	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-611	GEORGIA2010_00379	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-612	GEORGIA2010_00380	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-613	GEORGIA2010_00381	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-614	GEORGIA2010_00382	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-615	GEORGIA2010_00383	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-616	GEORGIA2010_00384	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-617	GEORGIA2010_00385	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-622	GEORGIA2010_00386	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-624	GEORGIA2010_00387	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-625	GEORGIA2010_00388	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-627	GEORGIA2010_00389	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-628	GEORGIA2010_00390	2010-01-30	2944	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-640	GEORGIA2010_00391	2010-01-30	3666	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-641	GEORGIA2010_00392	2010-01-30	3666	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-642	GEORGIA2010_00393	2010-01-30	3666	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-643	GEORGIA2010_00394	2010-01-30	6815	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-644	GEORGIA2010_00395	2010-01-30	6815	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-645	GEORGIA2010_00396	2010-01-30	6815	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-646	GEORGIA2010_00397	2010-01-30	6815	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-647	GEORGIA2010_00398	2010-01-30	476	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-659	GEORGIA2010_00399	2010-01-30	3666	adult	\N	\N	normal	live	\N	\N	19	cloacal swab
217-660	GEORGIA2010_00400	2010-01-30	3666	adult	\N	\N	normal	live	\N	\N	19	tracheal/op swab
217-669	GEORGIA2010_00401	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-670	GEORGIA2010_00402	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-671	GEORGIA2010_00403	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-672	GEORGIA2010_00404	2010/01/20	3666	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-673	GEORGIA2010_00405	2010/01/20	3666	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-674	GEORGIA2010_00406	2010/01/20	3666	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-675	GEORGIA2010_00407	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-676	GEORGIA2010_00408	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-677	GEORGIA2010_00409	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-678	GEORGIA2010_00410	2010/01/20	3666	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-679	GEORGIA2010_00411	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-680	GEORGIA2010_00412	2010/01/19	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-681	GEORGIA2010_00413	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-682	GEORGIA2010_00414	2010/01/19	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-683	GEORGIA2010_00415	2010/01/19	31027	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-684	GEORGIA2010_00416	2010/01/20	31675	juvenile	\N	\N	normal	live	\N	\N	1	tracheal/op swab
217-685	GEORGIA2010_00417	2010/01/20	31675	juvenile	\N	\N	normal	live	\N	\N	1	cloacal swab
217-686	GEORGIA2010_00418	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-687	GEORGIA2010_00419	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-688	GEORGIA2010_00420	2010/01/19	31027	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-689	GEORGIA2010_00421	2010/01/21	3639	adult	\N	\N	normal	live	\N	\N	2	tracheal/op swab
217-690	GEORGIA2010_00422	2010/01/21	2944	adult	\N	\N	normal	live	\N	\N	2	cloacal swab
217-691	GEORGIA2010_00423	2010/01/21	2944	adult	\N	\N	normal	live	\N	\N	2	tracheal/op swab
217-692	GEORGIA2010_00424	2010/01/21	31027	adult	\N	\N	normal	live	\N	\N	2	tracheal/op swab
217-693	GEORGIA2010_00425	2010/01/21	31027	adult	\N	\N	normal	live	\N	\N	2	cloacal swab
217-694	GEORGIA2010_00426	2010/01/21	3639	adult	\N	\N	normal	live	\N	\N	2	tracheal/op swab
217-695	GEORGIA2010_00427	2010/01/21	3639	adult	\N	\N	normal	live	\N	\N	2	cloacal swab
217-696	GEORGIA2010_00428	2010/01/21	3639	adult	\N	\N	normal	live	\N	\N	2	cloacal swab
217-697	GEORGIA2010_00429	2010/01/21	3666	adult	\N	\N	normal	live	\N	\N	2	tracheal/op swab
217-698	GEORGIA2010_00430	2010/01/21	3666	adult	\N	\N	normal	live	\N	\N	2	cloacal swab
217-699	GEORGIA2010_00431	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-700	GEORGIA2010_00432	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-701	GEORGIA2010_00433	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-702	GEORGIA2010_00434	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-703	GEORGIA2010_00435	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-704	GEORGIA2010_00436	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-705	GEORGIA2010_00437	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-706	GEORGIA2010_00438	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-707	GEORGIA2010_00439	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-708	GEORGIA2010_00440	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-709	GEORGIA2010_00441	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-710	GEORGIA2010_00442	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-711	GEORGIA2010_00443	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-712	GEORGIA2010_00444	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-713	GEORGIA2010_00445	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-714	GEORGIA2010_00446	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-715	GEORGIA2010_00447	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-716	GEORGIA2010_00448	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-717	GEORGIA2010_00449	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-718	GEORGIA2010_00450	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-719	GEORGIA2010_00451	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-720	GEORGIA2010_00452	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-721	GEORGIA2010_00453	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-722	GEORGIA2010_00454	2010/01/20	435	adult	\N	\N	normal	live	\N	\N	1	tracheal/op swab
217-723	GEORGIA2010_00455	2010/01/20	435	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-724	GEORGIA2010_00456	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-725	GEORGIA2010_00457	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-726	GEORGIA2010_00458	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-727	GEORGIA2010_00459	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-728	GEORGIA2010_00460	2010/01/21	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-729	GEORGIA2010_00461	2010/01/21	435	adult	F	\N	normal	live	\N	\N	2	tracheal/op swab
217-730	GEORGIA2010_00462	2010/01/21	435	adult	F	\N	normal	live	\N	\N	2	cloacal swab
217-731	GEORGIA2010_00463	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-732	GEORGIA2010_00464	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-733	GEORGIA2010_00465	2010/01/21	2944	adult	\N	\N	normal	live	\N	\N	2	tracheal/op swab
217-734	GEORGIA2010_00466	2010/01/21	2944	adult	\N	\N	normal	live	\N	\N	2	cloacal swab
217-735	GEORGIA2010_00467	2010/01/21	435	adult	M	\N	normal	live	\N	\N	2	tracheal/op swab
217-736	GEORGIA2010_00468	2010/01/21	435	adult	M	\N	normal	live	\N	\N	2	cloacal swab
217-737	GEORGIA2010_00469	2010/01/21	435	adult	F	\N	normal	live	\N	\N	2	cloacal swab
217-738	GEORGIA2010_00470	2010/01/21	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-739	GEORGIA2010_00471	2010/01/21	435	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-740	GEORGIA2010_00472	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-741	GEORGIA2010_00473	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-742	GEORGIA2010_00474	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-743	GEORGIA2010_00475	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-744	GEORGIA2010_00476	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-745	GEORGIA2010_00477	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-746	GEORGIA2010_00478	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-747	GEORGIA2010_00479	2010/01/21	435	adult	F	\N	normal	live	\N	\N	4	cloacal swab
217-748	GEORGIA2010_00480	2010/01/21	31027	adult	M	\N	normal	live	\N	\N	4	cloacal swab
217-749	GEORGIA2010_00481	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-750	GEORGIA2010_00482	2010-01-21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-751	GEORGIA2010_00483	2010/01/21	2944	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-752	GEORGIA2010_00484	2010/01/21	435	adult	M	\N	normal	live	\N	\N	5	cloacal swab
217-753	GEORGIA2010_00485	2010/01/21	435	adult	F	\N	normal	live	\N	\N	5	cloacal swab
217-754	GEORGIA2010_00486	2010/01/21	435	adult	F	\N	normal	live	\N	\N	5	tracheal/op swab
217-756	GEORGIA2010_00488	2010/01/21	435	adult	M	\N	normal	live	\N	\N	5	tracheal/op swab
217-758	GEORGIA2010_00490	2010/01/21	435	adult	F	\N	normal	live	\N	\N	5	cloacal swab
217-759	GEORGIA2010_00491	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-760	GEORGIA2010_00492	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-761	GEORGIA2010_00493	2010/01/20	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-762	GEORGIA2010_00494	2010/01/20	2452	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-763	GEORGIA2010_00495	2010/01/20	2452	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-764	GEORGIA2010_00496	2010/01/25	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-765	GEORGIA2010_00497	2010/01/26	3240	adult	\N	\N	normal	live	\N	\N	1	cloacal swab
217-766	GEORGIA2010_00498	2010/01/30	2978	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-767	GEORGIA2010_00499	2010/01/30	2978	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-768	GEORGIA2010_00500	2010/01/30	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-769	GEORGIA2010_00501	2010/01/30	31027	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-770	GEORGIA2010_00502	2010/01/30	2978	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-771	GEORGIA2010_00503	2010/01/30	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-772	GEORGIA2010_00504	2010/01/30	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-773	GEORGIA2010_00505	2010/01/30	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-774	GEORGIA2010_00506	2010/01/30	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-775	GEORGIA2010_00507	2010/01/30	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-776	GEORGIA2010_00508	2010/01/30	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-777	GEORGIA2010_00509	2010/01/30	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
217-778	GEORGIA2010_00510	2010/01/30	435	adult	M	\N	normal	live	\N	\N	4	tracheal/op swab
217-779	GEORGIA2010_00511	2010/01/30	435	adult	F	\N	normal	live	\N	\N	4	tracheal/op swab
